time,obs_0,x_0,x_1,regime
0.32,0.12202942794242981,0.20359454215175074,0.4918938216158596,0
0.33,0.30259549716247075,0.20851348036790934,0.48887408855111036,0
0.34,-0.07296666260505066,0.21340222125342045,0.48581120557032903,0
0.35000000000000003,0.21639962919130612,0.21826033330912376,0.4827055609466542,0
0.36,0.252458899666051,0.22308738891859028,0.47955754649166965,0
0.37,0.03694916892815045,0.22788296438350697,0.4763675575095004,3
0.38,0.1885032927715102,0.23264663995860196,0.47313599275064633,3
0.39,0.18204483163904267,0.23737799988610842,0.46986325436555904,0
0.4,0.25843096528357545,0.24207663242976402,0.4665497478579668,0
0.41000000000000003,0.35972973951011944,0.24674212990834368,0.46319588203795325,0
0.42,0.20768899837919788,0.2513740887287232,0.4598020689747939,0
0.43,0.11569536193340835,0.25597210941847115,0.4563687239495571,3
0.44,0.12770766163754002,0.2605357966579667,0.45289626540747324,3
0.45,0.32759464809565103,0.26506475931204143,0.44938511491007865,3
0.46,0.31885586240993297,0.2695586104611422,0.4458356970871381,3
0.47000000000000003,0.18559612455634017,0.2740169674320136,0.4422484395883524,0
0.48,0.4430633111657475,0.2784394518278971,0.43862377303485556,3
0.49,0.4557699650670441,0.28282568955824566,0.4349621309705069,3
0.5,0.5384045565673847,0.28717531086795073,0.43126394981298344,3
0.51,0.22628219903313784,0.29148795036608055,0.42752966880467796,3
0.52,0.16491889551587102,0.2957632470541273,0.4237597299634078,3
0.53,0.2852861996416279,0.3000008443537614,0.41995457803293973,3
0.54,0.335834323500316,0.3042003901340908,0.4161146604333362,3
0.55,0.15129987438002032,0.30836153673842415,0.41224042721112863,3
0.56,0.06966122944039668,0.31248394101053545,0.40833233098932215,3
0.5700000000000001,0.551106023641061,0.31656726432042864,0.40439082691723816,3
0.58,0.4608348172843538,0.32061117258960103,0.4004163726201994,3
0.59,0.2710238034689521,0.324615336315803,0.396409428149063,3
0.6,0.46667946637114044,0.32857943059729366,0.39237045592960684,3
0.61,0.5172877858838414,0.33250313515658975,0.3882999207117747,2
0.62,0.4775589295497973,0.3363861343637075,0.38419828951878526,2
0.63,0.16073568532051946,0.34022811725889535,0.38006603159611063,2
0.64,0.2186978891880096,0.34402877757485645,0.3764036183603295,1
0.65,0.35486526446902594,0.3477928137584597,0.37271052334786026,1
0.66,0.500509136219611,0.3515199189919383,0.36898717416357996,1
0.67,0.4628200768306512,0.3552097907335741,0.3652340006253334,1
0.68,0.3506283547357062,0.3588621307398274,0.361451434716747,1
0.6900000000000001,0.3600723712127721,0.3624766450869949,0.35763991053991523,1
0.7000000000000001,0.3843774803977253,0.36605304419239404,0.35379986426796545,1
0.71,0.342669883032406,0.3695910428350737,0.34993173409750555,1
0.72,0.5252257891735488,0.3730903601760488,0.3460359602009598,1
0.73,0.5246785909793099,0.3765507197780584,0.34211298467879736,1
0.74,0.36374565829402433,0.37997184962484637,0.33816325151165916,1
0.75,0.2802139174559705,0.38335348213996295,0.33418720651238737,1
0.76,0.5522527168140899,0.3866953542050868,0.330185297277963,1
0.77,0.4922541195724839,0.38999720717786646,0.3261579731413562,1
0.78,0.22253694961185316,0.39325878690928,0.3221056851232948,1
0.79,0.2601871796486357,0.396479843760513,0.3180288858839554,1
0.8,0.3787796602732728,0.3996601326193525,0.31392802967458233,1
0.81,0.36501147496202624,0.40279941291609833,0.30980357228903965,1
0.8200000000000001,0.4771826389842075,0.40589744863898874,0.30565597101530056,1
0.8300000000000001,0.41137931546644607,0.40895400834914175,0.3014856845868801,1
0.84,0.4547110310150868,0.4119688651950105,0.2972931731342149,1
0.85,0.3778260410204957,0.4149417969263527,0.29307889813599636,1
0.86,0.3656658871181037,0.41787258590771265,0.28884332237046084,1
0.87,0.4484016391222381,0.4207610191314173,0.2845869098666428,1
0.88,0.37838611241825937,0.4236068882300837,0.28031012585559534,1
0.89,0.4176081667953251,0.4264099894886396,0.2755134367215833,2
0.9,0.49726892457000904,0.4291651238558554,0.2706983099532537,2
0.91,0.7836418181976911,0.43187210695538797,0.26586526209478867,2
0.92,0.39408989025598945,0.43453075957633586,0.2610148105010452,2
0.93,0.6018915533427304,0.43714090768134634,0.2561474732842797,2
0.9400000000000001,0.4685305694809934,0.43970238241418913,0.2512637692608977,2
0.9500000000000001,0.5184070923281682,0.4422150201067981,0.24636421789823404,2
0.96,0.2607893904104672,0.4446786622857804,0.24144933926136958,0
0.97,0.13921100413230342,0.4470931556783941,0.23651965395998903,0
0.98,0.6035434163175053,0.44945835221799396,0.23157568309528512,0
0.99,0.4408969529452052,0.4517741090489468,0.2266179482069146,0
1.0,0.3478758705458145,0.45404028853101597,0.2216469712200113,0
1.01,0.2870842739900189,0.4562567582432161,0.21666327439226113,2
1.02,0.5739093620890539,0.4584233909871387,0.21166738026104445,2
1.03,0.37990598545839904,0.4605400647897491,0.20665981159065097,2
1.04,0.31210583192942165,0.46260666290565566,0.20164109131957217,2
1.05,0.29613083740354035,0.4646230738188514,0.19661174250787647,2
1.06,0.4672366229987985,0.4665891912439301,0.1915722882846722,2
1.07,0.5274432010450542,0.46850491412677686,0.18652325179566356,2
1.08,nan,0.4703701466447335,0.18146515615080447,2
1.09,0.46803460299283955,0.47218479820624154,0.17639852437205553,2
1.1,0.6155647486343319,0.4739487834499621,0.171323879341249,3
1.11,0.22240399738536634,0.4756620222433746,0.16624174374806688,3
1.12,0.44821538225655483,0.4773244396808553,0.161152640038137,2
1.1300000000000001,0.5280077626290626,0.4789359660812367,0.15605709036125218,2
1.1400000000000001,0.4150151675622143,0.4804965369848492,0.1509556165197173,2
1.1500000000000001,0.5053329203243992,0.48200609315004633,0.1458487399168294,2
1.16,0.5652308524046683,0.48346458054921465,0.14073698150549527,2
1.17,0.5066933849279538,0.4848719503642696,0.13562086173699214,2
1.18,0.38440099247125126,0.4862281589816395,0.13050090050987545,2
1.19,0.29963296728509714,0.4875331679867383,0.1253776171190393,2
1.2,0.44763177686810857,0.48878694415792867,0.12025153020493384,2
1.21,0.6082032792229087,0.489989459459978,0.11512315770294469,2
1.22,0.14479079135319223,0.49114069103700747,0.11049301679293902,1
1.23,0.5058977788677305,0.49224562120493687,0.10586062384898307,1
1.24,0.39579748622068894,0.4933042274434267,0.10122644638923572,1
1.25,0.6706899611463739,0.4943164919073191,0.09659095122202299,1
1.26,0.6359392798053799,0.49528240141953933,0.09195460440050575,1
1.27,0.401525115606208,0.4962019474635444,0.08681787117750935,2
1.28,0.7388917174012586,0.4970701261753195,0.08168221596051889,2
1.29,nan,0.4978869483349247,0.07654815026684465,2
1.3,0.5716896209687934,0.4986524298375931,0.07141618448296172,2
1.31,0.5463480860483909,0.49936659168242276,0.06628682781561987,2
1.32,0.5875986056362471,0.5000294599605789,0.0611605882431644,2
1.33,0.36730608472377846,0.5006410658430106,0.05603797246707228,2
1.34,0.5447740107123689,0.5012014455676813,0.05091948586370803,2
1.35,0.5610796835348342,0.5017106404263184,0.0458056324363038,2
1.36,0.4528955388002095,0.5021686967506814,0.040696914767168,2
1.37,nan,0.5025756658983531,0.03559383397012685,2
1.3800000000000001,0.44077906288185437,0.5029316042380544,0.030496889643203066,2
1.3900000000000001,0.5009400324584486,0.5032365731344864,0.025406579821536115,2
1.4000000000000001,0.317541323505628,0.5034906389327019,0.02032340093054818,2
1.41,0.5618447163124844,0.5036938729420073,0.015247847739360065,2
1.42,0.5824500739698986,0.5038463514194009,0.010180413314461272,2
1.43,0.5073274490332956,0.5039481555525456,0.005121588973638341,2
1.44,0.333642133250595,0.5039993714422819,7.186424016560836e-05,2
1.45,0.5182838275980148,0.5040000900846836,-0.004968273202737542,2
1.46,0.4468715256381048,0.5039504073526563,-0.009998337557178903,2
1.47,0.21832278688253998,0.5038504239770845,-0.015017844955591109,2
1.48,0.7858326377460723,0.5037002455275286,-0.020026313505450772,2
1.49,0.42244985801480156,0.5034999823924741,-0.025023263333715157,2
1.5,0.5973292720627159,0.5032497497591369,-0.030008216630972466,2
1.51,0.5977672973990314,0.5029496675928272,-0.03498069769530189,2
1.52,0.5173440056777336,0.5025998606158742,-0.03994023297583956,2
1.53,0.5535751068322572,0.5022004582861158,-0.04488635111604662,2
1.54,0.5712022037325337,0.5017515947749553,-0.04981858299667569,2
1.55,0.3377871368005817,0.5012534089449886,-0.05473646177843189,2
1.56,0.6986811329212996,0.5007060443272042,-0.05963952294432491,2
1.57,0.4940808448873713,0.500109649097761,-0.06452730434170831,2
1.58,0.4364507960613624,0.4994643760543439,-0.0688993462240025,1
1.59,0.3754227095943555,0.49877538259210386,-0.07325619129209793,1
1.6,0.3985841225706416,0.4980428206791829,-0.07759743273543478,1
1.61,0.676276737042629,0.49726684635182855,-0.08192266607675573,1
1.62,0.7097514511158614,0.496447619691061,-0.0862314892081205,1
1.6300000000000001,0.6080694745103937,0.4955853047989798,-0.09052350242661487,1
1.6400000000000001,0.3034551759434615,0.4946800697747136,-0.09479830846975144,1
1.6500000000000001,0.3737413301502749,0.4937320866900161,-0.09955551255055908,2
1.6600000000000001,0.5991773902099005,0.4927365315645105,-0.10429372239235812,2
1.67,0.26415519870794835,0.49169359434058696,-0.10901250026321851,2
1.68,0.5387478760431395,0.4906034693379548,-0.11371141120609794,2
1.69,0.4575326056436573,0.4894663552258938,-0.1183900230770653,2
1.7,0.534535725386707,0.4882824549951232,-0.12304790658317011,2
1.71,0.4187311630450141,0.4870519759292915,-0.127684635319955,2
1.72,0.6614110463250463,0.485775129576092,-0.132299785808608,2
1.73,0.8439357582442433,0.4844521317180059,-0.1368929375327517,3
1.74,0.507903987887943,0.4830832023426784,-0.14146367297486626,2
1.75,nan,0.4816685656129297,-0.1460115776523433,2
1.76,0.4406041555127801,0.48020844983640626,-0.1505362401531679,2
1.77,0.2809889579127508,0.47870308743487455,-0.15503725217122563,2
1.78,0.35133031662225467,0.4771527149131623,-0.15951420854123194,2
1.79,0.6089643177370312,0.47555757282774996,-0.1639667072732811,2
1.8,0.3720184700337627,0.47391790575501713,-0.16839434958701205,3
1.81,0.32693147970200764,0.472233962259147,-0.1727967399453882,3
1.82,0.6420613630383606,0.47050599485969313,-0.1766734860880889,1
1.83,0.6141145308369863,0.4687392599988122,-0.18052519906450964,1
1.84,0.6060295286777597,0.46693400800816715,-0.18435154126636874,1
1.85,0.3680286197088042,0.46509049259550345,-0.18865217826391767,3
1.86,0.33437159010634476,0.4632039708128643,-0.19292577883334486,3
1.87,0.5911810770138017,0.4612747130245308,-0.19717196698380682,3
1.8800000000000001,0.49956715661443213,0.45930299335469277,-0.20139037018008452,3
1.8900000000000001,0.2418590082446771,0.45728908965289194,-0.20558061937327127,3
1.9000000000000001,0.32308301997112676,0.45523328345915925,-0.20974234903105365,0
1.9100000000000001,0.2589462329997422,0.4531358599688487,-0.21387519716758313,0
1.92,0.6187691063824284,0.45099710799717285,-0.21797880537293646,0
1.93,0.6384118503159915,0.4488173199434435,-0.22205281884216233,0
1.94,nan,0.44659679175502187,-0.22609688640391243,0
1.95,0.3394879229974485,0.4443358228909827,-0.2301106605486548,0
1.96,0.4314266403073712,0.4420347162854962,-0.23409379745646733,2
1.97,0.617014591156049,0.4396937783109315,-0.23804595702440937,3
1.98,0.5550045139135239,0.4373133187406874,-0.24146680289346986,1
1.99,0.5199611425716977,0.4348986507117527,-0.2453570024750898,0
2.0,0.3300975245790032,0.4324450806870018,-0.24921527497725715,0
